Avg_Lifetime_Value,Total_Claim_Amount,Total_Policies,Avg_Monthly_Premium,Avg_Income,Total_Positive_Responses,Avg_Open_Complaints,Avg_Months_Since_Claim,High_Value_Customer,Cross_Sell_Potential,Engaged_Customer,Recency_Since_Last_Policy,Potential_Revenue_Increase,State,Coverage,Education,EmploymentStatus,Vehicle_Class,Premium_Affordability,Risk_Category,Retention_Risk,Cluster
5049.765309,455.654032,4.0,65.0,10180.0,0,0.0,17.0,0,1,0,99,65.0,California,Basic,Bachelor,Retired,Two-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
4636.54647,316.8,5.0,66.0,26802.0,1,1.0,7.0,0,1,1,43,66.0,Nevada,Basic,College,Retired,Two-Door Car,High,Medium,Medium,Balanced Portfolio
11599.50219,340.306584,2.0,96.0,67616.0,0,0.0,25.0,1,0,0,17,0.0,Oregon,Extended,High School or Below,Employed,Four-Door Car,High,Medium,Low,Stable Revenue Contributors
5157.642282,40.757983,5.0,65.0,93303.0,0,0.0,11.0,0,1,0,96,65.0,Oregon,Basic,College,Employed,Four-Door Car,High,Low,Low,"Moderate Income, Lower Cross-Sell Potential"
16414.039911750002,960.399730125,2.0,170.5,84831.0,0,0.0,13.0,1,0,0,37,0.0,Nevada,Premium,College,Employed,Sports Car,High,High,Low,Stable Revenue Contributors
9061.951591,101.288057,6.0,117.0,42743.0,0,1.0,5.0,0,1,0,86,117.0,Arizona,Basic,College,Employed,SUV,High,Low,Medium,"Moderate Income, Lower Cross-Sell Potential"
6933.335325,504.0,2.0,70.0,0.0,0,1.0,19.0,0,0,0,66,0.0,Washington,Basic,Bachelor,Unemployed,Four-Door Car,Low,Medium,Medium,"High Income, Moderate Engagement"
3124.933827,441.765368,1.0,81.0,81285.0,0,2.0,18.0,0,0,0,2,0.0,California,Extended,Bachelor,Employed,Four-Door Car,High,Medium,Medium,"High Income, Moderate Engagement"
16414.039911750002,408.550442,2.0,92.0,66851.0,0,2.0,10.0,1,0,0,70,0.0,Oregon,Extended,Master,Employed,Four-Door Car,High,Medium,Medium,Stable Revenue Contributors
8858.352032,81.255741,2.0,80.0,0.0,0,0.0,6.0,0,0,0,28,0.0,Nevada,Extended,College,Unemployed,Two-Door Car,Low,Low,Low,"High Income, Moderate Engagement"
16414.039911750002,364.8,2.0,76.0,0.0,0,0.0,8.0,1,0,0,77,0.0,Washington,Extended,High School or Below,Unemployed,Two-Door Car,Low,Medium,Low,Stable Revenue Contributors
16414.039911750002,71.942176,2.0,61.0,96917.0,0,0.0,24.0,1,0,0,2,0.0,Oregon,Basic,Bachelor,Employed,Four-Door Car,High,Low,Low,Stable Revenue Contributors
3288.209809,734.4,1.0,102.0,0.0,0,1.0,16.0,0,0,0,1,0.0,Nevada,Basic,College,Unemployed,SUV,Low,High,Medium,"High Income, Moderate Engagement"
12731.95161,504.0,2.0,105.0,40870.0,1,0.0,3.0,1,0,1,56,0.0,Arizona,Basic,Doctor,Employed,SUV,High,Medium,Low,Balanced Portfolio
5218.343293,312.0,5.0,65.0,85721.0,0,0.0,12.0,0,1,0,45,65.0,Oregon,Basic,College,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
16414.039911750002,401.528957,2.0,102.0,0.0,0,0.0,13.0,1,0,0,89,0.0,Nevada,Premium,College,Unemployed,Two-Door Car,Low,Medium,Low,Stable Revenue Contributors
16414.039911750002,635.020091,2.0,100.0,31433.0,0,0.0,5.0,1,0,0,23,0.0,Arizona,Basic,High School or Below,Employed,SUV,High,Medium,Low,Stable Revenue Contributors
16414.039911750002,436.8,2.0,91.0,27504.0,0,0.0,26.0,1,0,0,45,0.0,Oregon,Extended,College,Retired,Four-Door Car,High,Medium,Low,Stable Revenue Contributors
16414.039911750002,499.2,2.0,104.0,55907.0,0,0.0,23.0,1,0,0,64,0.0,Oregon,Basic,College,Employed,SUV,High,Medium,Low,Stable Revenue Contributors
8078.53085,547.2,5.0,114.0,0.0,0,1.0,1.0,0,1,0,39,114.0,California,Premium,Bachelor,Unemployed,Four-Door Car,Low,Medium,Medium,"Moderate Income, Lower Cross-Sell Potential"
9427.684903,566.4,8.0,118.0,27824.0,0,0.0,32.0,0,1,0,9,118.0,California,Basic,High School or Below,Employed,SUV,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
4005.720666,245.693546,1.0,102.0,28987.0,0,0.0,8.0,0,0,0,98,0.0,California,Basic,College,Employed,SUV,High,Medium,Low,"High Income, Moderate Engagement"
2050.623512,292.8,1.0,61.0,0.0,0,0.0,18.0,0,0,0,26,0.0,Washington,Basic,College,Unemployed,Four-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
5018.885233,302.4,6.0,63.0,54500.0,0,0.0,28.0,0,1,0,17,63.0,Washington,Basic,Bachelor,Employed,Two-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
16414.039911750002,547.2,2.0,114.0,0.0,0,0.0,30.0,1,0,0,1,0.0,Washington,Premium,High School or Below,Unemployed,Two-Door Car,Low,Medium,Low,Stable Revenue Contributors
4372.490855,537.6,1.0,112.0,23124.0,0,0.0,27.0,0,0,0,59,0.0,Oregon,Basic,High School or Below,Disabled,Sports Car,High,Medium,Low,"High Income, Moderate Engagement"
3432.961074,456.0,1.0,95.0,0.0,0,0.0,16.0,0,0,0,28,0.0,Arizona,Extended,High School or Below,Unemployed,Four-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
10382.38098,25.89566,4.0,129.0,32821.0,0,0.0,35.0,1,1,0,40,129.0,Arizona,Extended,Master,Employed,SUV,High,Low,Low,"Moderate Income, Lower Cross-Sell Potential"
4965.491316,525.6,8.0,73.0,0.0,0,1.0,4.0,0,1,0,71,73.0,California,Basic,High School or Below,Unemployed,Two-Door Car,Low,Medium,Medium,"Moderate Income, Lower Cross-Sell Potential"
2497.910013,302.4,1.0,63.0,29465.0,0,0.0,6.0,0,0,0,9,0.0,California,Basic,High School or Below,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
13151.83203,228.498823,2.0,108.0,68562.0,0,0.0,29.0,1,0,0,52,0.0,Oregon,Basic,College,Employed,SUV,High,Medium,Low,Stable Revenue Contributors
6746.434272,293.227028,6.0,84.0,70328.0,0,0.0,11.0,0,1,0,32,84.0,Arizona,Extended,High School or Below,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
5384.671725,458.003651,7.0,72.0,13103.0,0,0.0,21.0,0,1,0,32,72.0,Washington,Basic,Bachelor,Disabled,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
7690.159642,307.2,2.0,64.0,55843.0,0,0.0,3.0,0,0,0,80,0.0,California,Basic,Bachelor,Employed,Two-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
7166.343469,67.801384,3.0,89.0,59253.0,0,0.0,17.0,0,1,0,70,89.0,Oregon,Extended,Bachelor,Employed,Four-Door Car,High,Low,Low,"Moderate Income, Lower Cross-Sell Potential"
4881.753428,648.0,1.0,135.0,0.0,0,0.0,0.0,0,0,0,86,0.0,Oregon,Extended,College,Unemployed,SUV,Low,Medium,Low,"High Income, Moderate Engagement"
4479.494223,316.8,3.0,66.0,18505.0,0,4.0,15.0,0,1,0,51,66.0,Nevada,Basic,Bachelor,Medical Leave,Four-Door Car,High,Medium,High,"Moderate Income, Lower Cross-Sell Potential"
7619.5158,302.56519,2.0,64.0,64749.0,0,0.0,24.0,0,0,0,59,0.0,California,Basic,College,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
2728.842912,336.0,1.0,70.0,40516.0,0,0.0,9.0,0,0,0,75,0.0,Nevada,Basic,College,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
14274.55485,604.8,2.0,84.0,0.0,0,0.0,35.0,1,0,0,42,0.0,Arizona,Extended,High School or Below,Unemployed,Four-Door Car,Low,Medium,Low,Stable Revenue Contributors
7855.324623,321.6,2.0,67.0,37229.0,0,0.0,9.0,0,0,0,36,0.0,Oregon,Basic,Bachelor,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
10442.44633,941.718054,2.0,98.0,0.0,0,0.0,9.0,1,0,0,50,0.0,California,Extended,College,Unemployed,Four-Door Car,Low,High,Low,Stable Revenue Contributors
2141.750757,437.040616,1.0,61.0,0.0,0,0.0,5.0,0,0,0,90,0.0,Arizona,Basic,Bachelor,Unemployed,Four-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
5445.373289,507.549315,6.0,79.0,20282.0,0,3.0,19.0,0,1,0,8,79.0,Washington,Extended,High School or Below,Medical Leave,Two-Door Car,High,Medium,High,"Moderate Income, Lower Cross-Sell Potential"
5800.772699,374.4,6.0,78.0,0.0,0,0.0,16.0,0,1,0,93,78.0,California,Extended,Bachelor,Unemployed,Four-Door Car,Low,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
4606.26977,518.4,8.0,72.0,0.0,0,2.0,8.0,0,1,0,14,72.0,Oregon,Basic,Bachelor,Unemployed,Four-Door Car,Low,Medium,Medium,"Moderate Income, Lower Cross-Sell Potential"
4825.258632,511.2,8.0,71.0,0.0,0,0.0,8.0,0,1,0,30,71.0,Oregon,Basic,High School or Below,Unemployed,Two-Door Car,Low,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
8586.801328,146.124719,2.0,72.0,38676.0,0,0.0,24.0,0,0,0,33,0.0,Arizona,Basic,High School or Below,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
10656.88195,631.743039,2.0,88.0,72540.0,1,0.0,7.0,1,0,1,3,0.0,Oregon,Extended,Bachelor,Employed,Two-Door Car,High,Medium,Low,Balanced Portfolio
6897.505859,830.4,1.0,170.5,65337.0,0,1.0,9.0,0,0,0,22,0.0,Oregon,Premium,Bachelor,Employed,SUV,High,High,Medium,"High Income, Moderate Engagement"
5686.961001,48.288036,3.0,72.0,30242.0,0,0.0,30.0,0,1,0,23,72.0,Oregon,Basic,High School or Below,Employed,Four-Door Car,High,Low,Low,"Moderate Income, Lower Cross-Sell Potential"
13046.65319,266.640638,2.0,65.0,71024.0,0,1.0,26.0,1,0,0,96,0.0,California,Basic,High School or Below,Employed,Four-Door Car,High,Medium,Medium,Stable Revenue Contributors
2487.649473,293.070538,1.0,63.0,38667.0,0,0.0,9.0,0,0,0,21,0.0,California,Basic,High School or Below,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
8507.832473,84.715044,2.0,71.0,56704.0,0,0.0,33.0,0,0,0,50,0.0,Oregon,Basic,College,Employed,Four-Door Car,High,Low,Low,"High Income, Moderate Engagement"
6111.053244,488.272759,5.0,80.0,22944.0,0,0.0,26.0,0,1,0,83,80.0,California,Extended,Master,Medical Leave,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
7282.967586,883.2,1.0,170.5,40858.0,0,0.0,10.0,0,0,0,62,0.0,Arizona,Basic,High School or Below,Employed,Luxury SUV,High,High,Low,"High Income, Moderate Engagement"
16414.039911750002,279.715067,2.0,65.0,42754.0,0,4.0,5.0,1,0,0,56,0.0,Oregon,Basic,High School or Below,Employed,Two-Door Car,High,Medium,High,Stable Revenue Contributors
5015.009472,624.0,1.0,130.0,48567.0,1,0.0,12.0,0,0,1,15,0.0,Nevada,Extended,Bachelor,Employed,SUV,High,Medium,Low,Balanced Portfolio
16414.039911750002,542.4,2.0,113.0,0.0,0,0.0,0.0,1,0,0,16,0.0,Oregon,Basic,High School or Below,Unemployed,SUV,Low,Medium,Low,Stable Revenue Contributors
9445.649461,41.628869,2.0,78.0,93246.0,0,0.0,31.0,0,0,0,24,0.0,California,Extended,Bachelor,Employed,Two-Door Car,High,Low,Low,"High Income, Moderate Engagement"
6715.342541,655.073317,2.0,65.0,0.0,0,0.0,22.0,0,0,0,39,0.0,California,Basic,College,Unemployed,Four-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
11790.49617,316.8,2.0,66.0,25251.0,1,0.0,13.0,1,0,1,43,0.0,California,Basic,College,Retired,Four-Door Car,High,Medium,Low,Balanced Portfolio
7805.31287,508.8,3.0,106.0,21073.0,1,1.0,25.0,0,1,1,54,106.0,California,Basic,College,Retired,SUV,High,Medium,Medium,Balanced Portfolio
7153.671737,427.2,3.0,89.0,59522.0,0,0.0,0.0,0,1,0,8,89.0,Arizona,Extended,High School or Below,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
5914.951808,355.2,8.5,74.0,50217.0,0,0.0,18.0,0,1,0,2,74.0,Oregon,Basic,Bachelor,Employed,Two-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
4692.048347,4.23752,1.0,118.0,82534.0,0,0.0,15.0,0,0,0,56,0.0,Nevada,Basic,Bachelor,Employed,SUV,High,Low,Low,"High Income, Moderate Engagement"
2471.528431,114.273025,1.0,61.0,95697.0,1,0.0,16.0,0,0,1,55,0.0,Oregon,Basic,High School or Below,Employed,Two-Door Car,High,Low,Low,Balanced Portfolio
11638.89947,489.6,2.0,102.0,25370.0,1,0.0,10.0,1,0,1,77,0.0,California,Basic,College,Medical Leave,Sports Car,High,Medium,Low,Balanced Portfolio
5519.078475,132.208612,8.5,70.0,50406.0,0,0.0,20.0,0,1,0,23,70.0,Oregon,Basic,High School or Below,Employed,Four-Door Car,High,Low,Low,"Moderate Income, Lower Cross-Sell Potential"
12168.74492,828.0,2.0,115.0,14973.0,1,0.0,2.0,1,0,1,75,0.0,Oregon,Basic,Bachelor,Retired,SUV,Medium,High,Low,Balanced Portfolio
3874.86854,541.229321,1.0,98.0,26670.0,0,0.0,23.0,0,0,0,13,0.0,Oregon,Extended,Bachelor,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
8338.995787,54.065538,3.0,104.0,70534.0,0,0.0,31.0,0,1,0,71,104.0,California,Premium,High School or Below,Employed,Four-Door Car,High,Low,Low,"Moderate Income, Lower Cross-Sell Potential"
2796.870102,186.608147,1.0,70.0,54655.0,0,1.0,34.0,0,0,0,9,0.0,Nevada,Basic,Bachelor,Employed,Four-Door Car,High,Medium,Medium,"High Income, Moderate Engagement"
4774.379355,525.6,3.0,73.0,0.0,0,0.0,1.0,0,1,0,31,73.0,Arizona,Basic,Bachelor,Unemployed,Four-Door Car,Low,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
8099.571213,954.688499,3.0,107.0,25452.0,0,0.0,20.0,0,1,0,60,107.0,California,Basic,College,Disabled,Sports Car,High,High,Low,"Moderate Income, Lower Cross-Sell Potential"
2453.570794,331.2,1.0,69.0,29735.0,1,0.0,3.0,0,0,1,92,0.0,California,Basic,Bachelor,Medical Leave,Four-Door Car,High,Medium,Low,Balanced Portfolio
4506.577736,571.319514,1.0,116.0,14985.0,0,0.0,12.0,0,0,0,45,0.0,Arizona,Basic,Bachelor,Disabled,Sports Car,Medium,Medium,Low,"High Income, Moderate Engagement"
2411.256575,292.8,1.0,61.0,54483.0,0,0.0,6.0,0,0,0,57,0.0,Arizona,Basic,College,Employed,Two-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
4463.607161,567.343266,6.0,62.0,0.0,0,0.0,15.0,0,1,0,95,62.0,Oregon,Basic,Bachelor,Unemployed,Four-Door Car,Low,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
15865.166,415.98615,2.0,133.0,43946.0,0,0.0,13.0,1,0,0,83,0.0,Washington,Extended,Master,Employed,Sports Car,High,Medium,Low,Stable Revenue Contributors
2682.704812,387.71779,1.0,67.0,63471.0,0,0.0,0.0,0,0,0,71,0.0,California,Basic,High School or Below,Employed,Two-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
6863.124573,830.4,1.0,170.5,25352.0,0,0.0,10.0,0,0,0,65,0.0,Oregon,Premium,College,Employed,Sports Car,Medium,High,Low,"High Income, Moderate Engagement"
3818.468252,616.005527,1.0,103.0,25221.0,0,5.0,10.0,0,0,0,41,0.0,Nevada,Premium,College,Employed,Four-Door Car,High,Medium,High,"High Income, Moderate Engagement"
4892.628631,311.84034,7.0,61.0,27005.0,0,0.0,10.0,0,1,0,72,61.0,California,Basic,High School or Below,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
3536.64749,495.750669,1.0,92.0,31727.0,0,0.0,1.0,0,0,0,95,0.0,Nevada,Extended,High School or Below,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
6273.911874,412.8,6.0,86.0,18577.0,1,0.0,21.0,0,1,1,76,86.0,California,Extended,College,Retired,Four-Door Car,High,Medium,Low,Balanced Portfolio
2776.748342,85.416096,1.0,70.0,30893.0,0,0.0,25.0,0,0,0,13,0.0,California,Basic,Doctor,Employed,Four-Door Car,High,Low,Low,"High Income, Moderate Engagement"
13579.29911,960.399730125,7.0,170.5,0.0,0,0.0,30.0,1,1,0,38,180.0,Washington,Basic,College,Unemployed,Luxury SUV,Low,High,Low,Stable Revenue Contributors
8110.536059,433.38842,2.0,70.0,36554.0,0,1.0,6.0,0,0,0,62,0.0,California,Basic,Bachelor,Employed,Two-Door Car,High,Medium,Medium,"High Income, Moderate Engagement"
7591.827171,233.265397,8.5,95.0,99359.0,0,0.0,16.0,0,1,0,19,95.0,California,Extended,Bachelor,Employed,Two-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
4014.9185,960.399730125,1.0,113.0,0.0,0,0.0,35.0,0,0,0,29,0.0,California,Basic,High School or Below,Unemployed,SUV,Low,High,Low,"High Income, Moderate Engagement"
9103.8997,684.948527,3.0,113.0,65733.0,0,0.0,13.0,0,1,0,6,113.0,Arizona,Premium,College,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
6109.135438,612.0,6.0,85.0,0.0,0,0.0,25.0,0,1,0,24,85.0,Oregon,Extended,Bachelor,Unemployed,Four-Door Car,Low,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
2485.886754,504.0,1.0,70.0,0.0,0,0.0,24.0,0,0,0,58,0.0,Arizona,Basic,High School or Below,Unemployed,Two-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
9065.25926,132.568435,7.0,114.0,40006.0,0,1.0,34.0,0,1,0,18,114.0,California,Premium,Bachelor,Employed,Two-Door Car,High,Low,Medium,"Moderate Income, Lower Cross-Sell Potential"
4650.063763,468.0,3.0,65.0,28215.0,1,0.0,15.0,0,1,1,26,65.0,Washington,Basic,College,Retired,Two-Door Car,High,Medium,Low,Balanced Portfolio
2487.256248,81.609951,1.0,62.0,28738.0,0,0.0,2.0,0,0,0,95,0.0,Arizona,Basic,Bachelor,Employed,Two-Door Car,High,Low,Low,"High Income, Moderate Engagement"
5926.729379,460.8,5.0,96.0,23091.0,1,5.0,28.0,0,1,1,90,96.0,California,Extended,College,Retired,Four-Door Car,High,Medium,High,Balanced Portfolio
2605.570828,182.436205,1.0,65.0,60252.0,0,0.0,10.0,0,0,0,8,0.0,California,Basic,College,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
2525.419695,146.301396,1.0,67.0,0.0,0,0.0,9.0,0,0,0,37,0.0,California,Basic,Doctor,Unemployed,Four-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
5142.389806,312.110029,1.0,131.0,35666.0,0,0.0,12.0,0,0,0,76,0.0,Oregon,Extended,Bachelor,Employed,SUV,High,Medium,Low,"High Income, Moderate Engagement"
5908.7518,287.332253,3.0,73.0,71401.0,0,0.0,15.0,0,1,0,82,73.0,California,Basic,High School or Below,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
5010.37931,295.871784,7.0,63.0,64014.0,0,0.0,26.0,0,1,0,27,63.0,Oregon,Basic,Bachelor,Employed,Four-Door Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
3436.134281,91.834668,1.0,88.0,30817.0,1,0.0,25.0,0,0,1,43,0.0,Arizona,Extended,Doctor,Employed,Four-Door Car,High,Low,Low,Balanced Portfolio
7517.083811,960.399730125,3.0,102.0,0.0,0,0.0,19.0,0,1,0,13,102.0,Nevada,Basic,Bachelor,Unemployed,SUV,Low,High,Low,"Moderate Income, Lower Cross-Sell Potential"
2030.783687,731.479725,1.0,64.0,0.0,0,1.0,0.0,0,0,0,8,0.0,California,Basic,Bachelor,Unemployed,Four-Door Car,Low,High,Medium,"High Income, Moderate Engagement"
16414.039911750002,296.209127,2.0,102.0,67572.0,0,0.0,7.0,1,0,0,55,0.0,California,Basic,Doctor,Employed,Sports Car,High,Medium,Low,Stable Revenue Contributors
2936.726182,355.2,1.0,74.0,27179.0,0,0.0,32.0,0,0,0,69,0.0,Washington,Basic,High School or Below,Employed,Four-Door Car,High,Medium,Low,"High Income, Moderate Engagement"
4686.469674,566.4,1.0,118.0,58089.0,1,0.0,31.0,0,0,1,83,0.0,Oregon,Basic,College,Employed,SUV,High,Medium,Low,Balanced Portfolio
2472.469209,208.598246,1.0,62.0,63860.0,1,0.0,26.0,0,0,1,81,0.0,Oregon,Basic,College,Employed,Four-Door Car,High,Medium,Low,Balanced Portfolio
12731.95161,504.0,2.0,105.0,40870.0,1,0.0,3.0,1,0,1,56,0.0,Oregon,Basic,Doctor,Employed,SUV,High,Medium,Low,Balanced Portfolio
5493.02213,566.199335,3.0,72.0,24976.0,0,1.0,2.0,0,1,0,60,72.0,California,Basic,High School or Below,Employed,Two-Door Car,High,Medium,Medium,"Moderate Income, Lower Cross-Sell Potential"
3167.658442,662.4,1.0,92.0,0.0,0,0.0,20.0,0,0,0,50,0.0,Oregon,Extended,Bachelor,Unemployed,Four-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
2833.980142,121.025058,1.0,70.0,94812.0,0,0.0,11.0,0,0,0,40,0.0,Arizona,Basic,Bachelor,Employed,Four-Door Car,High,Low,Low,"High Income, Moderate Engagement"
9233.19066,660.136987,3.0,115.0,42600.0,0,0.0,10.0,0,1,0,78,115.0,Nevada,Basic,High School or Below,Employed,Sports Car,High,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
3095.705571,774.892461,1.0,92.0,0.0,0,1.0,31.0,0,0,0,24,0.0,Oregon,Extended,College,Unemployed,Two-Door Car,Low,High,Medium,"High Income, Moderate Engagement"
7842.865664,112.420211,3.0,98.0,94263.0,0,0.0,33.0,0,1,0,78,98.0,Arizona,Extended,College,Employed,Four-Door Car,High,Low,Low,"Moderate Income, Lower Cross-Sell Potential"
16414.039911750002,494.4,2.0,103.0,75526.0,0,1.0,26.0,1,0,0,68,0.0,Oregon,Premium,Master,Employed,Four-Door Car,High,Medium,Medium,Stable Revenue Contributors
4282.947971,166.937747,1.0,109.0,40864.0,1,1.0,16.0,0,0,1,70,0.0,Oregon,Basic,College,Employed,SUV,High,Medium,Medium,Balanced Portfolio
12487.58095,499.2,2.0,104.0,31283.0,0,0.0,18.0,1,0,0,3,0.0,California,Premium,High School or Below,Employed,Four-Door Car,High,Medium,Low,Stable Revenue Contributors
3289.120863,227.221652,1.0,92.0,40097.0,0,4.0,23.0,0,0,0,35,0.0,Oregon,Extended,College,Employed,Two-Door Car,High,Medium,High,"High Income, Moderate Engagement"
9435.540893,628.366119,8.0,129.0,0.0,0,0.0,13.0,0,1,0,19,129.0,Nevada,Extended,Bachelor,Unemployed,SUV,Low,Medium,Low,"Moderate Income, Lower Cross-Sell Potential"
9468.509337,633.6,2.0,88.0,0.0,0,0.0,6.0,0,0,0,47,0.0,Arizona,Extended,High School or Below,Unemployed,Two-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
16414.039911750002,120.69808,2.0,92.0,12503.0,0,0.0,4.0,1,0,0,31,0.0,California,Extended,High School or Below,Disabled,Four-Door Car,Medium,Low,Low,Stable Revenue Contributors
4428.031583,303.872752,1.0,110.0,58577.0,1,0.0,6.0,0,0,1,62,0.0,California,Basic,High School or Below,Employed,SUV,High,Medium,Low,Balanced Portfolio
13024.13012,900.0,2.0,125.0,0.0,1,0.0,6.0,1,0,1,61,0.0,Washington,Extended,Master,Unemployed,SUV,Low,High,Low,Balanced Portfolio
5531.723723,17.484679,5.0,71.0,50097.0,0,0.0,25.0,0,1,0,81,71.0,California,Basic,College,Employed,Four-Door Car,High,Low,Low,"Moderate Income, Lower Cross-Sell Potential"
2791.906514,532.8,1.0,74.0,0.0,0,0.0,35.0,0,0,0,59,0.0,Oregon,Basic,High School or Below,Unemployed,Four-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
16414.039911750002,960.399730125,2.0,170.5,17588.0,0,0.0,24.0,1,0,0,92,0.0,Oregon,Basic,High School or Below,Disabled,Luxury Car,Medium,High,Low,Stable Revenue Contributors
4479.59882,326.787526,1.0,117.0,36349.0,0,3.0,13.0,0,0,0,49,0.0,Arizona,Basic,Bachelor,Employed,SUV,High,Medium,High,"High Income, Moderate Engagement"
2119.894333,292.8,1.0,61.0,18287.0,0,4.0,6.0,0,0,0,56,0.0,California,Basic,College,Disabled,Two-Door Car,High,Medium,High,"High Income, Moderate Engagement"
2409.368488,316.8,1.0,66.0,0.0,0,0.0,3.0,0,0,0,97,0.0,California,Basic,Bachelor,Unemployed,Four-Door Car,Low,Medium,Low,"High Income, Moderate Engagement"
